time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,boundary_layer_height
2025-03-13T06:00,21.0,71,4.9,270,0.0,983.2,70.0
2025-03-13T07:00,21.4,69,6.0,275,0.0,983.9,90.0
2025-03-13T08:00,23.4,63,4.3,268,0.0,984.9,145.0
2025-03-13T09:00,26.1,53,3.8,281,0.0,985.7,235.0
2025-03-13T10:00,28.3,44,3.9,292,0.0,985.8,395.0
2025-03-13T11:00,26.4,51,14.8,354,0.0,985.9,585.0
2025-03-13T12:00,29.6,36,4.9,54,0.0,984.5,750.0
2025-03-13T13:00,31.2,32,3.3,112,0.0,983.2,1175.0
2025-03-13T14:00,32.0,31,6.3,207,0.0,981.9,2335.0
2025-03-13T15:00,31.0,33,11.2,221,0.3,981.7,2230.0
2025-03-13T16:00,30.5,33,5.6,201,0.0,981.6,1885.0
2025-03-13T17:00,22.5,72,12.9,289,5.6,983.3,410.0
2025-03-13T18:00,26.2,54,4.0,27,0.0,981.2,260.0
2025-03-13T19:00,25.5,54,5.4,40,0.0,981.7,230.0
2025-03-13T20:00,24.4,58,4.8,59,0.0,982.4,155.0
2025-03-13T21:00,23.9,58,5.1,18,0.0,983.1,130.0
2025-03-13T22:00,23.3,62,4.1,34,0.0,983.0,100.0
2025-03-13T23:00,22.8,62,4.0,36,0.0,982.8,100.0
2025-03-14T00:00,22.1,65,4.7,32,0.0,982.5,95.0
2025-03-14T01:00,21.9,64,3.9,47,0.0,982.5,90.0
2025-03-14T02:00,21.1,66,3.7,47,0.0,982.2,95.0
2025-03-14T03:00,20.5,68,3.0,52,0.0,981.9,70.0
2025-03-14T04:00,19.5,71,4.2,162,0.0,982.1,55.0
2025-03-14T05:00,19.0,75,3.5,168,0.0,982.7,40.0
2025-03-14T06:00,19.5,83,3.3,209,0.0,983.8,35.0
2025-03-14T07:00,20.4,79,4.8,209,0.0,984.6,35.0
2025-03-14T08:00,23.2,70,2.3,180,0.0,985.7,70.0
2025-03-14T09:00,26.5,55,3.2,164,0.0,986.8,250.0
2025-03-14T10:00,28.9,44,5.5,161,0.0,986.6,485.0
2025-03-14T11:00,30.6,37,5.8,164,0.0,986.4,1390.0
2025-03-14T12:00,32.0,26,5.2,168,0.0,985.6,2420.0
2025-03-14T13:00,32.8,22,6.3,160,0.0,984.4,2870.0
2025-03-14T14:00,33.0,20,7.1,173,0.0,983.4,3110.0
2025-03-14T15:00,33.2,19,9.4,211,0.0,982.7,3340.0
2025-03-14T16:00,31.6,21,13.6,229,0.0,982.7,1020.0
2025-03-14T17:00,30.4,26,7.7,240,0.0,982.9,315.0
2025-03-14T18:00,28.0,41,4.6,318,0.0,983.9,160.0
2025-03-14T19:00,27.2,49,3.4,335,0.0,984.6,80.0
2025-03-14T20:00,26.3,42,11.1,32,0.0,985.0,320.0
2025-03-14T21:00,24.2,58,7.5,350,0.0,985.9,225.0
2025-03-14T22:00,22.9,61,10.8,53,0.0,985.4,230.0
2025-03-14T23:00,22.5,59,8.8,46,0.0,984.9,225.0
2025-03-15T00:00,21.7,64,10.2,30,0.1,984.9,275.0
2025-03-15T01:00,20.9,66,10.2,48,0.0,984.6,250.0
2025-03-15T02:00,20.3,66,8.0,70,0.0,983.6,265.0
2025-03-15T03:00,19.9,66,5.7,44,0.0,983.8,260.0
2025-03-15T04:00,19.5,65,7.2,37,0.0,984.0,280.0
2025-03-15T05:00,19.0,66,5.7,58,0.0,984.5,230.0
2025-03-15T06:00,19.0,71,15.0,32,0.0,986.0,520.0
2025-03-15T07:00,19.5,68,12.5,40,0.0,986.8,485.0
2025-03-15T08:00,20.9,63,10.1,46,0.0,987.4,500.0
2025-03-15T09:00,23.0,55,10.7,49,0.0,987.8,530.0
2025-03-15T10:00,25.4,46,10.9,66,0.0,987.7,585.0
2025-03-15T11:00,27.2,42,10.3,79,0.0,987.3,810.0
2025-03-15T12:00,28.8,40,10.1,101,0.0,986.7,1045.0
2025-03-15T13:00,30.1,36,10.1,119,0.0,985.9,1395.0
2025-03-15T14:00,30.3,38,8.6,144,0.4,985.2,1635.0
2025-03-15T15:00,30.3,38,6.8,145,0.0,984.6,1925.0
2025-03-15T16:00,29.6,36,8.3,198,0.0,984.7,1635.0
2025-03-15T17:00,28.9,38,4.5,194,0.0,984.3,905.0
2025-03-15T18:00,26.5,52,3.8,239,0.0,985.1,110.0
2025-03-15T19:00,25.9,51,4.8,312,0.0,986.1,365.0
2025-03-15T20:00,24.6,57,12.3,353,0.0,986.7,390.0
2025-03-15T21:00,23.2,62,11.2,357,0.0,987.3,310.0
2025-03-15T22:00,22.4,63,10.4,9,0.0,987.5,275.0
2025-03-15T23:00,21.5,64,10.3,7,0.0,987.4,260.0
2025-03-16T00:00,20.8,66,9.0,354,0.0,987.3,225.0
2025-03-16T01:00,20.2,67,9.0,347,0.0,987.0,225.0
2025-03-16T02:00,19.4,70,8.3,358,0.0,986.8,260.0
2025-03-16T03:00,18.9,72,6.6,344,0.0,986.5,230.0
2025-03-16T04:00,18.3,74,4.7,342,0.0,986.8,205.0
2025-03-16T05:00,18.0,73,7.1,330,0.1,987.4,205.0
2025-03-16T06:00,19.2,73,5.9,322,0.0,987.3,205.0
2025-03-16T07:00,19.6,70,7.0,299,0.0,987.9,165.0
2025-03-16T08:00,21.5,63,4.9,321,0.0,988.7,195.0
2025-03-16T09:00,23.0,57,6.1,5,0.0,989.5,340.0
2025-03-16T10:00,25.5,49,4.1,23,0.0,989.6,485.0
2025-03-16T11:00,27.4,42,4.1,41,0.0,989.3,970.0
2025-03-16T12:00,29.0,32,2.9,356,0.0,988.2,1715.0
2025-03-16T13:00,29.9,24,6.8,287,0.0,987.4,2560.0
2025-03-16T14:00,29.7,23,12.2,286,0.0,986.4,2610.0
2025-03-16T15:00,29.4,24,12.9,285,0.0,985.6,2455.0
2025-03-16T16:00,28.5,25,12.4,291,0.0,985.4,1900.0
2025-03-16T17:00,27.2,28,11.7,290,0.0,985.4,1505.0
2025-03-16T18:00,26.5,30,9.1,302,0.0,985.7,1060.0
2025-03-16T19:00,25.2,35,8.2,310,0.0,986.4,420.0
2025-03-16T20:00,24.2,38,7.1,336,0.0,987.0,310.0
2025-03-16T21:00,23.4,40,6.6,347,0.0,987.3,275.0
2025-03-16T22:00,22.5,41,5.7,347,0.0,987.5,245.0
2025-03-16T23:00,21.4,43,5.2,346,0.0,987.2,225.0
2025-03-17T00:00,20.8,44,6.1,341,0.0,987.1,215.0
2025-03-17T01:00,20.0,46,6.0,351,0.0,987.0,220.0
2025-03-17T02:00,19.2,49,5.4,345,0.0,986.8,190.0
2025-03-17T03:00,18.5,51,5.2,344,0.0,986.5,160.0
2025-03-17T04:00,17.7,57,4.5,337,0.0,986.5,130.0
2025-03-17T05:00,17.5,56,4.7,288,0.0,986.8,100.0
2025-03-17T06:00,18.6,76,3.3,283,0.0,987.5,95.0
2025-03-17T07:00,19.3,72,6.3,267,0.0,988.3,145.0
2025-03-17T08:00,21.0,64,6.0,277,0.0,989.2,230.0
2025-03-17T09:00,23.5,54,6.6,291,0.0,989.8,480.0
2025-03-17T10:00,25.9,42,8.2,306,0.0,989.9,1370.0
2025-03-17T11:00,27.3,32,11.3,303,0.0,989.8,2145.0
2025-03-17T12:00,27.9,28,13.2,302,0.0,989.0,2310.0
2025-03-17T13:00,28.1,28,14.0,306,0.0,988.1,2275.0
2025-03-17T14:00,28.2,29,14.0,302,0.0,987.3,2285.0
2025-03-17T15:00,27.9,29,14.0,302,0.0,986.7,2255.0
2025-03-17T16:00,27.4,30,13.4,311,0.0,986.7,2105.0
2025-03-17T17:00,26.4,32,12.5,314,0.0,986.9,1805.0
2025-03-17T18:00,25.6,33,10.1,299,0.0,987.8,1420.0
2025-03-17T19:00,24.5,38,7.3,306,0.0,988.7,590.0
2025-03-17T20:00,23.6,41,6.2,303,0.0,989.2,355.0
2025-03-17T21:00,22.7,43,4.9,294,0.0,989.5,245.0
2025-03-17T22:00,22.2,44,5.9,293,0.0,989.6,245.0
2025-03-17T23:00,21.1,47,5.2,297,0.0,989.1,150.0
2025-03-18T00:00,20.1,51,4.8,301,0.0,988.7,105.0
2025-03-18T01:00,19.6,52,5.6,318,0.0,988.5,135.0
2025-03-18T02:00,18.7,55,5.5,293,0.0,987.6,115.0
2025-03-18T03:00,18.1,57,6.4,292,0.0,987.0,125.0
2025-03-18T04:00,17.5,59,7.4,296,0.0,986.9,140.0
2025-03-18T05:00,17.0,60,7.2,302,0.0,986.9,155.0
2025-03-18T06:00,17.5,73,4.8,295,0.0,987.8,145.0
2025-03-18T07:00,18.6,68,6.4,252,0.0,988.8,125.0
2025-03-18T08:00,20.8,59,5.9,282,0.0,989.3,235.0
2025-03-18T09:00,23.5,47,7.4,292,0.0,989.8,590.0
2025-03-18T10:00,26.1,35,10.8,312,0.0,989.9,1230.0
2025-03-18T11:00,27.8,29,11.3,317,0.0,989.3,1535.0
2025-03-18T12:00,28.9,26,11.2,319,0.0,988.5,1780.0
2025-03-18T13:00,29.6,24,11.3,316,0.0,987.7,1930.0
2025-03-18T14:00,29.9,23,11.4,307,0.0,986.9,1945.0
2025-03-18T15:00,29.6,23,11.8,299,0.0,986.5,1875.0
2025-03-18T16:00,29.0,25,11.5,292,0.0,986.4,1725.0
2025-03-18T17:00,27.9,28,11.0,280,0.0,986.4,1450.0
2025-03-18T18:00,26.8,33,8.8,281,0.0,987.2,1280.0
2025-03-18T19:00,25.5,39,7.9,270,0.0,987.6,355.0
2025-03-18T20:00,24.3,43,7.1,280,0.0,987.8,210.0
2025-03-18T21:00,23.4,44,5.5,281,0.0,988.2,140.0
2025-03-18T22:00,22.5,44,4.8,285,0.0,988.2,105.0
2025-03-18T23:00,22.3,43,5.3,278,0.0,988.3,105.0
2025-03-19T00:00,22.1,42,5.8,292,0.0,988.2,130.0
2025-03-19T01:00,21.0,46,5.6,303,0.0,988.1,125.0
2025-03-19T02:00,19.7,52,4.8,290,0.0,987.4,95.0
2025-03-19T03:00,18.9,55,4.3,268,0.0,987.0,60.0
2025-03-19T04:00,18.3,58,3.8,262,0.0,986.9,45.0
2025-03-19T05:00,17.8,61,3.6,267,0.0,987.0,40.0
2025-03-19T06:00,17.7,68,4.1,241,0.0,987.7,35.0
2025-03-19T07:00,19.0,63,6.7,262,0.0,988.7,55.0
2025-03-19T08:00,22.1,51,5.0,270,0.0,989.3,115.0
2025-03-19T09:00,25.6,39,5.2,268,0.0,990.2,280.0
2025-03-19T10:00,28.4,28,6.5,298,0.0,990.5,910.0
2025-03-19T11:00,30.2,22,7.5,310,0.0,990.2,1455.0
2025-03-19T12:00,31.5,19,8.7,315,0.0,989.8,1825.0
2025-03-19T13:00,32.1,18,9.4,317,0.0,988.8,2200.0
2025-03-19T14:00,32.3,17,10.6,313,0.0,988.1,2670.0
2025-03-19T15:00,31.8,18,11.1,313,0.0,987.7,2520.0
2025-03-19T16:00,30.8,22,11.9,319,0.0,987.6,2125.0
2025-03-19T17:00,29.6,26,10.7,319,0.0,987.8,1675.0
2025-03-19T18:00,28.9,23,8.1,331,0.0,988.3,1065.0
2025-03-19T19:00,27.5,29,5.1,342,0.0,989.1,415.0
2025-03-19T20:00,25.9,34,4.5,34,0.0,989.4,250.0
2025-03-19T21:00,24.9,36,2.9,97,0.0,990.1,140.0
2025-03-19T22:00,24.6,35,1.8,135,0.0,990.2,35.0
2025-03-19T23:00,24.0,35,2.3,39,0.0,990.4,45.0
2025-03-20T00:00,23.1,37,3.6,27,0.0,990.1,70.0
2025-03-20T01:00,22.3,38,4.4,19,0.0,989.9,130.0
2025-03-20T02:00,21.0,41,4.6,11,0.0,989.4,140.0
2025-03-20T03:00,20.2,44,3.5,35,0.0,988.9,95.0
2025-03-20T04:00,19.6,45,3.6,45,0.0,988.7,75.0
2025-03-20T05:00,19.0,46,3.4,32,0.0,989.0,65.0
2025-03-20T06:00,20.5,62,0.4,297,0.0,989.8,15.0
2025-03-20T07:00,21.6,55,2.2,305,0.0,990.7,55.0
2025-03-20T08:00,24.0,47,1.9,311,0.0,991.5,100.0
2025-03-20T09:00,27.5,35,1.4,310,0.0,992.0,205.0
2025-03-20T10:00,30.3,22,4.2,317,0.0,992.4,815.0
2025-03-20T11:00,31.8,17,6.6,311,0.0,992.1,1635.0
2025-03-20T12:00,32.8,15,9.8,313,0.0,991.2,3020.0
2025-03-20T13:00,33.0,14,11.9,321,0.0,990.1,3075.0
2025-03-20T14:00,32.6,15,11.4,319,0.0,989.3,2935.0
2025-03-20T15:00,32.1,17,11.3,321,0.0,988.5,2865.0
2025-03-20T16:00,31.4,18,13.9,318,0.0,988.1,2690.0
2025-03-20T17:00,30.1,21,13.7,315,0.0,988.1,1650.0
2025-03-20T18:00,29.0,19,8.0,344,0.0,988.3,1305.0
2025-03-20T19:00,27.2,23,4.0,321,0.0,988.6,345.0
2025-03-20T20:00,26.4,29,5.8,274,0.0,989.5,140.0
2025-03-20T21:00,25.2,39,6.7,265,0.0,990.2,130.0
2025-03-20T22:00,24.6,41,8.7,292,0.0,990.3,305.0
2025-03-20T23:00,23.6,37,8.2,319,0.0,990.5,275.0
2025-03-21T00:00,22.6,35,6.3,333,0.0,990.0,190.0
2025-03-21T01:00,21.8,36,5.5,343,0.0,989.6,180.0
2025-03-21T02:00,21.2,37,5.6,338,0.0,989.1,195.0
2025-03-21T03:00,20.5,39,5.6,335,0.0,988.5,180.0
2025-03-21T04:00,20.2,40,6.0,331,0.0,988.5,195.0
2025-03-21T05:00,19.9,41,6.5,336,0.0,988.7,200.0
2025-03-21T06:00,19.4,60,6.0,291,0.0,989.7,135.0
2025-03-21T07:00,20.4,57,7.0,293,0.0,990.3,165.0
2025-03-21T08:00,22.5,50,5.6,292,0.0,991.2,240.0
2025-03-21T09:00,25.1,42,6.1,298,0.0,992.0,405.0
2025-03-21T10:00,27.7,34,7.4,311,0.0,992.1,735.0
2025-03-21T11:00,30.0,24,10.2,323,0.0,991.7,1345.0
2025-03-21T12:00,31.5,18,12.6,324,0.0,990.8,2635.0
2025-03-21T13:00,31.9,16,13.8,319,0.0,989.7,2825.0
2025-03-21T14:00,32.0,15,15.1,310,0.0,988.5,2925.0
2025-03-21T15:00,31.6,15,15.5,306,0.0,987.8,2855.0
2025-03-21T16:00,30.9,17,15.4,305,0.0,987.3,2670.0
2025-03-21T17:00,29.7,20,14.1,301,0.0,987.1,2310.0
2025-03-21T18:00,28.4,23,10.4,293,0.0,988.0,1750.0
2025-03-21T19:00,26.9,27,9.2,290,0.0,988.5,550.0
2025-03-21T20:00,25.7,30,7.1,286,0.0,988.9,355.0
2025-03-21T21:00,24.6,32,7.8,292,0.0,989.1,320.0
2025-03-21T22:00,23.5,33,7.0,299,0.0,989.0,260.0
2025-03-21T23:00,22.8,34,6.9,300,0.0,988.8,220.0
2025-03-22T00:00,21.7,36,5.3,308,0.0,988.1,140.0
2025-03-22T01:00,21.0,37,4.7,286,0.0,987.5,90.0
2025-03-22T02:00,20.6,39,3.9,304,0.0,986.6,70.0
2025-03-22T03:00,20.0,38,7.1,255,0.0,986.4,90.0
2025-03-22T04:00,18.6,44,6.1,256,0.0,986.3,80.0
2025-03-22T05:00,18.0,46,6.9,239,0.0,986.5,70.0
2025-03-22T06:00,19.4,52,6.3,257,0.0,987.7,75.0
2025-03-22T07:00,20.7,48,8.0,250,0.0,988.4,95.0
2025-03-22T08:00,23.0,41,5.6,291,0.0,989.4,160.0
2025-03-22T09:00,26.2,33,6.1,268,0.0,990.4,300.0
2025-03-22T10:00,28.9,27,7.9,270,0.0,990.1,1475.0
2025-03-22T11:00,30.5,23,10.5,277,0.0,989.8,3555.0
2025-03-22T12:00,31.3,20,16.1,300,0.0,989.0,3785.0
2025-03-22T13:00,30.8,20,13.1,307,0.0,988.5,3225.0
2025-03-22T14:00,31.2,19,14.5,301,0.0,987.7,3385.0
2025-03-22T15:00,31.2,19,14.2,303,0.0,987.4,3345.0
2025-03-22T16:00,30.9,19,14.2,309,0.0,987.3,3125.0
2025-03-22T17:00,29.6,20,13.4,321,0.0,987.2,2520.0
2025-03-22T18:00,28.5,22,10.7,318,0.0,987.8,1525.0
2025-03-22T19:00,26.9,27,5.5,316,0.0,988.4,300.0
2025-03-22T20:00,25.4,34,4.3,315,0.0,988.9,170.0
2025-03-22T21:00,24.5,39,3.5,332,0.0,989.2,120.0
2025-03-22T22:00,23.5,40,4.7,358,0.0,989.2,110.0
2025-03-22T23:00,22.9,43,4.6,21,0.0,989.1,80.0
2025-03-23T00:00,22.2,44,4.3,57,0.0,988.9,75.0
2025-03-23T01:00,21.5,46,3.0,107,0.0,988.6,60.0
2025-03-23T02:00,20.5,49,2.2,156,0.0,988.1,40.0
2025-03-23T03:00,19.8,51,2.2,194,0.0,988.0,25.0
2025-03-23T04:00,18.9,53,3.2,214,0.0,988.3,25.0
2025-03-23T05:00,18.5,54,3.4,196,0.0,988.5,25.0
2025-03-23T06:00,18.5,62,3.4,177,0.0,989.4,25.0
2025-03-23T07:00,20.8,52,4.7,164,0.0,990.4,35.0
2025-03-23T08:00,24.1,41,1.9,163,0.0,991.6,110.0
2025-03-23T09:00,27.3,31,3.8,185,0.0,992.3,545.0
2025-03-23T10:00,29.2,25,6.5,180,0.0,992.3,1055.0
2025-03-23T11:00,30.4,23,7.4,187,0.0,992.0,1645.0
2025-03-23T12:00,31.3,21,7.5,195,0.0,991.3,1945.0
2025-03-23T13:00,32.1,19,6.5,212,0.0,990.3,2200.0
2025-03-23T14:00,32.6,18,6.5,236,0.0,989.5,2365.0
2025-03-23T15:00,32.7,17,7.8,266,0.0,988.8,2350.0
2025-03-23T16:00,32.2,17,9.3,280,0.0,988.7,2120.0
2025-03-23T17:00,31.1,17,10.3,277,0.0,988.6,1570.0
2025-03-23T18:00,29.7,21,8.3,286,0.0,989.5,340.0
2025-03-23T19:00,28.3,23,5.6,329,0.0,989.9,195.0
2025-03-23T20:00,27.0,27,4.2,5,0.0,990.0,175.0
2025-03-23T21:00,25.8,30,3.4,96,0.0,990.1,115.0
2025-03-23T22:00,25.2,32,5.2,117,0.0,990.2,115.0
2025-03-23T23:00,24.1,37,2.7,98,0.0,989.9,80.0
2025-03-24T00:00,23.3,39,2.2,132,0.0,989.3,45.0
2025-03-24T01:00,22.5,42,3.1,140,0.0,989.0,45.0
2025-03-24T02:00,22.1,42,2.1,149,0.0,988.1,35.0
2025-03-24T03:00,22.1,43,0.5,225,0.0,987.8,15.0
2025-03-24T04:00,21.5,44,0.9,307,0.0,987.8,15.0
2025-03-24T05:00,20.0,49,2.6,254,0.0,988.2,35.0
2025-03-24T06:00,20.1,55,5.7,156,0.0,989.9,90.0
2025-03-24T07:00,21.1,52,7.5,165,0.0,990.7,105.0
2025-03-24T08:00,24.0,43,5.4,165,0.0,991.7,175.0
2025-03-24T09:00,27.5,34,6.2,172,0.0,992.1,400.0
2025-03-24T10:00,30.0,26,8.5,178,0.0,992.1,1195.0
2025-03-24T11:00,31.6,21,7.9,184,0.0,991.8,1680.0
2025-03-24T12:00,32.7,19,6.7,186,0.0,990.7,1950.0
2025-03-24T13:00,33.5,17,5.7,193,0.0,989.4,2155.0
2025-03-24T14:00,33.8,16,5.7,208,0.0,988.2,2325.0
2025-03-24T15:00,33.8,16,5.8,231,0.0,987.8,2340.0
2025-03-24T16:00,33.5,16,6.6,253,0.0,987.3,2265.0
2025-03-24T17:00,32.7,17,6.5,264,0.0,987.3,1835.0
2025-03-24T18:00,31.1,19,2.7,328,0.0,987.2,180.0
2025-03-24T19:00,29.4,21,3.8,31,0.0,987.6,300.0
2025-03-24T20:00,28.3,26,4.5,53,0.0,988.5,275.0
2025-03-24T21:00,27.3,30,6.0,51,0.0,988.9,220.0
2025-03-24T22:00,26.4,34,6.7,46,0.0,988.8,170.0
2025-03-24T23:00,25.0,39,5.4,48,0.0,988.2,125.0
2025-03-25T00:00,24.2,41,5.1,82,0.0,987.3,110.0
2025-03-25T01:00,23.5,43,5.8,112,0.0,986.8,110.0
2025-03-25T02:00,22.6,47,5.8,116,0.0,986.0,85.0
2025-03-25T03:00,21.8,51,5.5,136,0.0,985.5,70.0
2025-03-25T04:00,21.2,53,5.3,147,0.0,985.3,60.0
2025-03-25T05:00,20.9,53,6.3,145,0.0,985.2,70.0
2025-03-25T06:00,21.0,55,8.1,145,0.0,986.1,105.0
2025-03-25T07:00,22.2,49,8.5,144,0.0,986.7,115.0
2025-03-25T08:00,25.1,41,4.1,135,0.0,987.5,130.0
2025-03-25T09:00,29.0,30,4.3,138,0.0,988.1,255.0
2025-03-25T10:00,31.8,22,5.5,153,0.0,987.9,775.0
2025-03-25T11:00,33.5,19,4.9,172,0.0,987.0,1255.0
2025-03-25T12:00,34.8,17,4.2,187,0.0,986.2,1865.0
2025-03-25T13:00,35.8,15,3.9,214,0.0,985.0,2685.0
2025-03-25T14:00,36.4,14,5.5,259,0.0,983.8,3035.0
2025-03-25T15:00,36.4,13,8.7,283,0.0,983.0,3175.0
2025-03-25T16:00,35.9,12,9.7,299,0.0,982.6,3135.0
2025-03-25T17:00,35.2,12,7.6,326,0.0,982.5,2720.0
2025-03-25T18:00,33.1,16,7.2,18,0.0,983.0,525.0
2025-03-25T19:00,31.2,23,7.6,18,0.0,983.4,235.0
2025-03-25T20:00,29.9,26,7.1,10,0.0,983.9,205.0
2025-03-25T21:00,28.8,31,5.6,22,0.0,984.3,170.0
2025-03-25T22:00,27.2,37,4.4,78,0.0,984.0,120.0
2025-03-25T23:00,26.5,39,5.6,83,0.0,983.4,120.0
2025-03-26T00:00,25.0,43,4.1,113,0.0,982.8,85.0
2025-03-26T01:00,24.1,45,3.9,137,0.0,982.2,60.0
2025-03-26T02:00,23.5,45,4.5,146,0.0,981.5,50.0
2025-03-26T03:00,22.7,47,4.0,177,0.0,981.1,35.0
2025-03-26T04:00,22.5,48,1.5,210,0.0,981.2,20.0
2025-03-26T05:00,22.3,49,1.5,194,0.0,981.4,15.0
2025-03-26T06:00,21.8,56,1.5,277,0.0,982.0,15.0
2025-03-26T07:00,23.4,50,4.3,222,0.0,982.9,20.0
2025-03-26T08:00,27.5,38,3.6,210,0.0,984.0,95.0
2025-03-26T09:00,31.2,29,4.5,209,0.0,984.9,300.0
2025-03-26T10:00,34.0,20,6.8,205,0.0,984.9,860.0
2025-03-26T11:00,35.7,16,7.0,198,0.0,984.7,1495.0
2025-03-26T12:00,36.8,14,5.6,184,0.0,983.9,3020.0
2025-03-26T13:00,37.5,12,5.4,178,0.0,982.7,3325.0
2025-03-26T14:00,37.9,12,7.1,186,0.0,981.6,3470.0
2025-03-26T15:00,37.8,11,9.8,210,0.0,980.9,3570.0
2025-03-26T16:00,37.0,11,12.2,225,0.0,980.7,3415.0
2025-03-26T17:00,36.0,13,10.7,228,0.0,980.7,2680.0
2025-03-26T18:00,34.2,16,2.8,125,0.0,980.8,85.0
2025-03-26T19:00,32.8,16,4.9,82,0.0,981.3,80.0
2025-03-26T20:00,31.3,18,4.4,55,0.0,982.1,125.0
2025-03-26T21:00,30.1,24,6.8,87,0.0,982.8,215.0
2025-03-26T22:00,28.5,29,5.4,76,0.0,982.7,115.0
2025-03-26T23:00,27.2,32,5.1,129,0.0,982.4,95.0
2025-03-27T00:00,26.5,34,4.5,130,0.0,982.3,70.0
2025-03-27T01:00,26.0,35,4.3,158,0.0,981.9,55.0
2025-03-27T02:00,25.6,36,4.8,167,0.0,981.2,60.0
2025-03-27T03:00,25.2,37,2.5,201,0.0,981.0,40.0
2025-03-27T04:00,25.0,36,5.5,199,0.0,981.0,60.0
2025-03-27T05:00,24.1,37,5.0,257,0.0,981.5,75.0
2025-03-27T06:00,24.1,41,5.7,259,0.0,982.4,85.0
2025-03-27T07:00,24.7,39,6.7,251,0.0,983.0,95.0
2025-03-27T08:00,27.2,33,5.9,252,0.0,983.9,175.0
2025-03-27T09:00,30.4,27,7.3,261,0.0,984.5,330.0
2025-03-27T10:00,32.6,23,10.1,271,0.0,984.7,595.0
2025-03-27T11:00,34.3,21,11.0,284,0.0,984.5,1175.0
2025-03-27T12:00,35.5,19,11.8,295,0.0,983.7,2330.0
2025-03-27T13:00,36.2,17,12.2,294,0.0,982.9,2635.0
2025-03-27T14:00,36.2,16,12.8,290,0.0,982.0,2665.0
2025-03-27T15:00,35.9,16,10.5,299,0.0,981.1,2870.0
2025-03-27T16:00,35.7,17,6.5,283,0.0,980.6,3050.0
2025-03-27T17:00,34.9,18,5.2,272,0.0,980.4,2790.0
2025-03-27T18:00,33.4,20,3.9,336,0.0,980.4,465.0
2025-03-27T19:00,31.9,22,5.0,345,0.0,980.8,285.0
2025-03-27T20:00,30.4,26,4.3,360,0.0,981.2,235.0
2025-03-27T21:00,29.3,28,4.7,23,0.0,981.6,200.0
2025-03-27T22:00,29.1,30,1.8,354,0.0,981.7,105.0
2025-03-27T23:00,28.1,31,1.6,264,0.0,981.9,35.0
2025-03-28T00:00,26.6,33,5.2,274,0.0,981.9,95.0
2025-03-28T01:00,25.1,38,7.0,267,0.0,981.6,110.0
2025-03-28T02:00,24.0,44,10.1,268,0.0,981.5,155.0
